farm_id,farm_class,x_coord,y_coords
F12612,small,11322.671412930735,32142.902421017818
F12613,small,29211.350884323012,26747.108610679585
F12614,small,24227.17291176041,33707.413137140145
F12615,small,9626.666998568213,43740.724356750005
F12616,small,36399.80072017025,37388.34319710503
F12617,small,6911.360495433716,50355.64876032896
F12618,small,20118.437632679776,43894.628815810014
F12619,small,10519.10191541952,38730.98533096353
F12620,small,12463.094604622482,36937.93927006251
F12621,small,17590.55941889157,26460.584808314943
F12622,small,26960.76882252301,42516.01639760106
F12623,small,18523.733943528106,37482.817302406744
F12624,small,14260.83829130911,46368.31903600481
F12625,small,16725.436590566045,42583.02142451642
F12626,small,15637.119666002713,59121.655778216664
F12627,small,40468.51828799516,34580.3721725866
F12628,small,3509.0815835576786,46226.65068190979
F12629,small,31858.047505588664,45866.55975937545
F12630,small,41590.44887606724,25443.170919922715
F12631,small,15218.447084967333,47880.11522325246
F12632,small,13182.145044121542,33569.7233291848
F12633,small,15458.66337338926,48383.741944908885
F12634,small,7621.931546303359,41348.28772250655
F12635,small,35105.73184047119,7030.978082012871
F12636,small,26651.401114317534,52282.350020111284
F12637,small,26037.62966164532,43911.452591957575
F12638,small,26128.9364797864,19120.39444250122
F12639,small,27202.59739662402,42393.27493647824
F12640,small,28576.812003138406,53162.361703847586
F12641,small,15255.777635004279,46498.95049619737
F12642,small,19666.537224698906,45526.1814101278
F12643,small,33992.121250391785,16215.23091603625
F12644,small,23880.72677053895,48642.10794241004
F12645,small,8761.160280398479,44496.40773869514
F12646,small,21116.169066110924,51184.23481975894
F12647,small,26364.90978534313,11213.517082236714
F12648,small,45620.98410658225,26189.679775316203
F12649,small,4222.497337674337,49807.78025672492
F12650,small,23936.55807469659,22413.95960843144
F12651,small,21145.752493458556,33888.47605181117
F12652,small,34778.4989299111,37897.79663880701
F12653,small,30304.88214738446,15235.815985775893
F12654,small,2713.49908305554,30453.15387506937
F12655,small,23092.348120620856,22491.86992562102
F12656,small,8924.84003002766,53572.87146255554
F12657,small,17464.423093090525,51330.99718897877
F12658,small,39876.861111079,27672.336143840614
F12659,small,19327.860586763127,22767.223742869242
F12660,small,3816.3171827188567,39510.69934206462
F12661,small,30800.88107232082,30624.672206891897
F12662,small,32296.74867840718,39712.59922334001
F12663,small,8184.30214137322,49667.30341141304
F12664,small,42992.13219054671,32416.581617589476
F12665,small,10947.493353984079,43121.410015923575
F12666,small,41751.41704679167,21383.412037374957
F12667,small,15072.523226940777,47599.28974322543
F12668,small,26375.62777341717,58837.87128671377
F12669,small,38965.99100210828,24994.125575134425
F12670,small,30213.32700621258,35478.20837731589
F12671,small,23937.762751565417,48984.42749125027
F12672,small,7160.098135509081,43604.22947389952
F12673,small,5777.50796146037,47611.1900443258
F12674,small,40730.5545898021,27151.326304501716
F12675,small,23814.075288596505,53728.88121749303
F12676,small,18789.025858994577,28476.954721713762
F12677,small,31996.693393061538,21589.548133125452
F12678,small,3494.8572448129626,37976.714740600655
F12679,small,31424.891033516677,56008.35680801071
F12680,small,6557.806233957845,49791.595448339176
F12681,small,30559.690044044484,21704.54037768522
F12682,small,47983.95111257008,24951.284817170337
F12683,small,44385.507554812844,32926.00169696042
F12684,small,40693.79635271376,31314.639961474422
F12685,small,12837.004080773728,40232.2002113924
F12686,small,10796.837387847916,58226.58796692309
F12687,small,15927.605473351201,53586.62479074739
F12688,small,28499.811851437367,39207.77563019779
F12689,small,29512.78731715616,46395.583501012676
F12690,small,4728.118734280395,32339.28808892774
F12691,small,40448.66670122258,4655.575014595763
F12692,small,27993.153018025583,56837.618364962145
F12693,small,10013.031157003797,35214.448170459036
F12694,small,20145.650886886913,59960.49642882696
F12695,small,29616.148576293508,5727.580232106588
F12696,small,15832.847519291432,50469.01198002276
F12697,small,32570.445090672205,42794.18471090322
F12698,small,13084.139073607363,43919.12944405464
F12699,small,33332.60192903353,33680.16055299939
F12700,small,24197.841760152256,11688.686033216865
F12701,small,12758.414160963566,45512.988961695555
F12702,small,13631.662828551009,58078.914673303654
F12703,small,3418.569429403494,45827.92365393219
F12704,small,13297.229230866249,52585.72144121396
F12705,small,24626.630859292272,45512.616883283656
F12706,small,40792.05456064611,35416.59121822134
F12707,small,30204.2672822444,43036.76620426403
F12708,small,32569.8588841392,15201.885994575052
F12709,small,12292.077852340479,35866.93612596382
F12710,small,19117.50858343104,50580.62269731105
F12711,small,10443.174286973377,33290.43724170129
F12712,small,36796.92647478768,30863.700141885278
F12713,small,25419.450555431125,12488.678678927632
F12714,small,28530.839511123733,20120.9105442897
F12715,small,37993.28949648753,48947.711329838414
F12716,small,14477.516098863834,49311.09858111938
F12717,small,6725.562857156109,40824.07059044676
F12718,small,32204.45190812959,21667.240167470634
F12719,small,36778.82054592121,45775.926186804776
F12720,small,44302.98782491247,23855.79994070958
F12721,small,28460.32635603947,19179.21230617206
F12722,small,20982.593725341143,33423.52226304106
F12723,small,20338.525936371378,35003.21420154018
F12724,small,34893.1464326975,26707.827469021413
F12725,small,31408.957177959983,36473.89600816486
F12726,small,31494.266348818037,5181.8617907275075
F12727,small,3863.181895738956,45368.70001940712
F12728,small,20914.126099171153,44357.524503972076
F12729,small,6579.054726695518,48333.99103308466
F12730,small,38594.23472275287,11360.34572934753
F12731,small,45242.48386871413,23334.898161581878
F12732,small,10264.883414054293,33658.26567911467
F12733,small,24284.311396500438,26254.469435866107
F12734,small,40163.979221587295,37753.25178267922
F12735,small,7566.489649971928,34596.87246477847
F12736,small,13176.090345574748,31666.09910007164
F12737,small,26782.79105503201,30442.342228296548
F12738,small,12640.73832978169,43812.265015337776
F12739,small,32816.32153465151,22114.77566796359
F12740,small,28591.755914071076,19883.507334622867
F12741,small,37768.19158810692,48546.889902490024
F12742,small,28103.581573389845,31688.83484954988
F12743,small,31368.68723277033,53453.46419686956
F12744,small,31257.831405143606,40808.43338768864
F12745,small,22568.011981917025,47110.58024717154
F12746,small,8799.818397836094,44245.415557138906
F12747,small,12409.663451073893,32902.36483861421
F12748,small,10559.942953041273,42758.86125172479
F12749,small,38730.57376507703,9083.91634841726
F12750,small,17029.064255321628,43955.845233647495
F12751,small,28888.63932177977,46069.57007823469
F12752,small,26013.154121760464,38360.59681783497
F12753,small,34846.81936948455,19115.26483800179
F12754,small,8839.348364676496,38955.26963632308
F12755,small,28603.276623057383,33764.61135072815
F12756,small,28963.30333634613,45162.359341242554
F12757,small,34181.96486548979,52984.42227531747
F12758,small,32912.49883277612,23142.982113097434
F12759,small,35984.860804101525,22750.004336744543
F12760,small,26142.73160903102,40451.508713717
F12761,small,32708.08732139532,5347.653601631006
F12762,small,41037.810624425874,27081.283079105848
F12763,small,14056.273394367683,38363.172517136845
F12764,small,25631.909270918335,34697.10490201404
F12765,small,11710.322759361274,43535.42397073014
F12766,small,37602.75918408599,13344.158024097233
F12767,small,37577.74745112416,31331.856644412128
F12768,small,43587.42754557591,32092.535324766923
F12769,small,27788.984950008748,10205.03910626395
F12770,small,37882.38058679635,29311.087582702865
F12771,small,10538.596482328952,42480.398516348476
F12772,small,37529.79711985545,3913.4212935415694
F12773,small,27473.249194402328,54087.4481538856
F12774,small,30435.962154569283,15498.559023969194
F12775,small,8128.098110122148,48045.4684694067
F12776,small,34726.73929848727,12072.82218770234
F12777,small,36681.17113647464,7574.198991305795
F12778,small,30074.949177927505,14012.958463182877
F12779,small,8338.706290729478,48763.503539497106
F12780,small,42689.1020681056,42690.98304011448
F12781,small,24460.573927787653,49247.55814040109
F12782,small,22923.544321205616,55963.24296210145
F12783,small,7828.693939870841,42317.099924389215
F12784,small,32698.347411345007,55816.38416031602
F12785,small,8226.93544715999,47313.935292689894
F12786,small,1933.9965666464875,45014.48530662862
F12787,small,26978.501060316703,58240.05937197018
F12788,small,19969.377429663044,15331.524198584784
F12789,small,29976.77280605217,7376.0198310465885
F12790,small,32105.41024292667,14703.50673906744
F12791,small,5446.7292240314155,46085.381965661814
F12792,small,14782.077667120722,61729.10976442382
F12793,small,44081.23372351936,34444.15270128998
F12794,small,29107.792198851414,15671.389822193012
F12795,small,22528.474914966395,51544.96411956524
F12796,small,13594.202846766331,48103.481015205936
F12797,small,37351.149949437924,29295.803328349404
F12798,small,36574.55058899314,36745.620729036775
F12799,small,31872.729468623493,9015.182570955616
F12800,small,23875.642633169005,58466.43387474518
F12801,small,21528.77892639585,33452.00021579739
F12802,small,19693.871969963555,38333.79658198844
F12803,small,22776.34601865896,28045.16318936078
F12804,small,10793.535295051362,38497.9692591227
F12805,small,40309.67910295535,28237.573510255355
F12806,small,33359.14388475334,41192.95307517376
F12807,small,32353.75210765792,48074.070221437614
F12808,small,39272.02815359356,24852.440317055425
F12809,small,25688.812200960074,15419.560850126833
F12810,small,45594.49378283173,23952.383535183875
F12811,small,9639.792211517852,50697.01414736829
F12812,small,36790.42796937336,8971.825090618411
F12813,small,11180.65196201881,39865.05246162481
F12814,small,23680.798304078795,48962.31742717918
F12815,small,17171.579714061616,31487.345054812267
F12816,small,23594.222306183772,22844.169070446704
F12817,small,43832.94041550867,27047.475214021473
F12818,small,8754.457668190382,36362.64828173475
F12819,small,21925.61318650902,34021.77526704515
F12820,small,22261.578147621505,32522.59986160488
F12821,small,34426.58285686056,43796.078573895866
F12822,small,16262.178194764025,40463.07999943264
F12823,small,21614.09894672025,15813.051586265154
F12824,small,7827.274269539398,38661.03480228515
F12825,small,24285.531350475565,20148.48150389074
F12826,small,11926.08064986751,54195.38691891208
F12827,small,13721.707267394537,35901.77192857651
F12828,small,21604.030877614772,17027.65880268615
F12829,small,42874.19230876887,34997.153272523414
F12830,small,47926.04503233557,31158.411641485538
F12831,small,40184.58217587268,26210.01275028171
F12832,small,23387.55071360186,53487.618458626086
F12833,small,37773.28405177432,34798.561423806525
F12834,small,10352.687193867774,56386.92829472579
F12835,small,17946.325618707753,52187.41165914373
F12836,small,12010.706167334762,51166.04928194099
F12837,small,36059.692746770656,31669.42680625966
F12838,small,25251.147751391032,50231.643207183726
F12839,small,25794.273418059758,51635.772710558245
F12840,small,12469.846090049365,34592.85202312898
F12841,small,16164.267983029664,38204.26355206661
F12842,small,12869.543777340661,44807.28694546941
F12843,small,36070.43818319101,53710.71249898635
F12844,small,16144.741870487593,51128.143350446146
F12845,small,25599.56756033862,27005.36675931628
F12846,small,11528.0016741562,50244.782890037706
F12847,small,29771.291026002895,18349.562944793382
F12848,small,27639.854252968737,15951.664607591802
F12849,small,37878.7761345918,51437.717931023595
F12850,small,23380.843294162103,55440.9439004079
F12851,small,14944.379777617834,46927.69738971363
F12852,small,18052.04942583523,26116.431566645224
F12853,small,26075.201170156524,29631.659545955365
F12854,small,18687.090417900672,40418.51553141143
F12855,small,38633.57676283631,39619.99146701226
F12856,small,44526.21947169984,22846.05648555328
F12857,small,27471.607294310903,58015.22417992624
F12858,small,34610.18857337471,31954.35823814407
F12859,small,23157.250471754644,37374.95720853765
F12860,small,26925.7814181991,10790.267108185088
F12861,small,44791.528903228966,41036.800573437766
F12862,small,35730.97434354334,21841.41800406249
F12863,small,28407.986723897182,27961.20625913743
F12864,small,38167.03246962558,45566.0547406354
F12865,small,27404.126016198847,7821.786924133
F12866,small,15808.221733475797,56477.661022296204
F12867,small,21139.48390726001,16040.538761111091
F12868,small,5060.048248554327,28090.496876336147
F12869,small,28970.96509300385,53955.9728564755
F12870,small,36403.68226630472,47726.86861787261
F12871,small,31902.69325214824,14146.827185911423
F12872,small,23016.17143292655,32373.706377446448
F12873,small,21770.21249657915,20104.92830873322
F12874,small,40952.761328737186,23097.027508298026
F12875,small,22371.51958718067,43315.67632003949
F12876,small,21533.366856223493,7340.33830951197
F12877,small,23973.324649460137,9913.578265696566
F12878,small,12839.293633173875,39695.62974632301
F12879,small,8740.106073093633,52121.81778693697
F12880,small,25315.023136776243,33857.670690588435
F12881,small,39527.78440409978,31523.487846568463
F12882,small,28010.167688802663,25959.711987116338
F12883,small,21889.41961741392,56139.339506363984
F12884,small,34125.52773907464,5505.509158901754
F12885,small,28266.914507213267,47951.62329767331
F12886,small,38200.159497694964,13073.224288004936
F12887,small,13118.967655105876,52183.751303511264
F12888,small,25757.293025557483,55636.17388937175
F12889,small,50239.751211045696,24538.81143108947
F12890,small,22396.66048610271,38392.15755607996
F12891,small,16630.37862179411,58007.48518621467
F12892,small,16896.163179343694,35090.07244510156
F12893,small,29081.70809478878,17201.22108378113
F12894,small,19151.005095629473,52417.416136304804
F12895,small,25052.067782480874,50014.49971773758
F12896,small,37134.057688837034,33884.106270993885
F12897,small,24245.56536404696,42950.70663991337
F12898,small,3300.7690166381694,46695.907572708704
F12899,small,47288.531572350126,24582.635751586164
F12900,small,10444.586164961593,28384.678282958917
F12901,small,34684.249886815815,40954.674702817334
F12902,small,32479.38037111844,29888.466791148425
F12903,small,40386.93686996753,4152.793827349949
F12904,small,16303.790068509277,54831.50128847629
F12905,small,37021.944748922455,10948.782955339444
F12906,small,3869.4146548894064,30880.43713331785
F12907,small,32848.78604291417,12228.837085009174
F12908,small,18784.523910090502,55710.76313949203
F12909,small,11474.726007566902,28168.15813749375
F12910,small,35443.404186623324,52806.193190257516
F12911,small,34346.63930538227,34507.06699078038
F12912,small,8016.9322074073725,41925.67760296605
F12913,small,17284.845259724876,55063.7930251966
F12914,small,26194.43816165807,18370.27085702826
F12915,small,21109.26708573324,53238.45265019278
F12916,small,24669.378427185,29964.61667782049
F12917,small,27934.30971852128,6323.287783454214
F12918,small,22115.403751748883,13382.814734138714
F12919,small,34876.844816776065,32837.458509147255
F12920,small,21143.34936289625,26453.980408748466
F12921,small,12760.740881586189,45145.03224860302
F12922,small,17770.594234261465,51344.62415877635
F12923,small,39652.1285908087,37984.77364572899
F12924,small,10006.096981132156,45967.38892640431
F12925,small,30628.957178512777,8949.5311830708
F12926,small,24890.60948972328,26732.043481458524
F12927,small,42095.4018859077,29760.50726161829
F12928,small,20141.716281900815,42556.74422065296
F12929,small,23817.87126148631,10699.98803216472
F12930,small,24093.198316042446,16105.607737009117
F12931,small,22243.954353486497,14832.989381135352
F12932,small,18757.252512494026,59351.1982634857
F12933,small,36601.05822361566,4490.607482020059
F12934,small,20966.58062353754,14156.982249928848
F12935,small,12925.329502461997,38222.80130886142
F12936,small,31720.725373231267,30173.274810582494
F12937,small,37917.5325246394,11967.406398882134
F12938,small,28055.09002982891,46920.31161709017
F12939,small,34464.1944060007,24068.827526340974
F12940,small,6782.500328071898,32489.69672815311
F12941,small,11236.989432389228,47165.065513329515
F12942,small,16426.076459110962,45532.63580204896
F12943,small,38388.9843043334,37992.40683001318
F12944,small,11745.199912505563,53089.15948649824
F12945,small,31645.028029767975,8974.449414448536
F12946,small,34919.35686270329,57795.12060294621
F12947,small,22611.317027980156,15798.478009330709
F12948,small,2367.0673698968603,28894.754438928496
F12949,small,22828.110651564573,21996.710239517666
F12950,small,35183.030764223586,53481.71104200043
F12951,small,13188.414663059488,43506.8987349811
F12952,small,27100.971655158977,16940.72677533221
F12953,small,5775.809508704829,45072.44624339341
F12954,small,33532.04603859277,18448.353949159322
F12955,small,22460.975013575688,55625.514308280675
F12956,small,39022.36746693355,21787.225301013812
F12957,small,35406.456590083806,37916.12160181904
F12958,small,37772.59414193902,9740.536789080876
F12959,small,9730.25402184671,42658.254586023475
F12960,small,36215.97806525438,11680.138958842579
F12961,small,13295.28343867404,49914.71632251691
F12962,small,18934.18965003824,44340.19624306698
F12963,small,9833.7731033628,29470.883014390743
F12964,small,18050.542102475247,25865.43615879376
F12965,small,34048.382771569115,38034.99139616261
F12966,small,7607.306050343359,39313.72800154347
F12967,small,13375.226865896633,54590.4755723759
F12968,small,22626.71177741848,50276.40050418933
F12969,small,47814.21651603705,24478.83293955598
F12970,small,31793.762503142945,26808.318620344216
F12971,small,19994.073209855593,24440.69236502619
F12972,small,33471.47572406929,49348.82728983229
F12973,small,41106.35683501043,31082.406616006076
F12974,small,13305.284664679803,53054.08712539659
F12975,small,16627.739735370676,31242.120558363655
F12976,small,13500.775842818373,50611.659778055786
F12977,small,32677.093857907454,37129.51348636806
F12978,small,20905.567953630918,59171.35893328319
F12979,small,19770.569181897703,39312.135494721755
F12980,small,33884.4008388421,40804.61983236187
F12981,small,30934.349895204254,37475.74726640157
F12982,small,18047.400171838,38336.98176116054
F12983,small,29149.84050754981,10554.807633714738
F12984,small,10546.05775308417,49318.80525461739
F12985,small,8499.962337877885,34142.44337526942
F12986,small,19302.35727962621,39352.2638420049
F12987,small,28207.857544044113,30845.32419688329
F12988,small,16394.163062017346,37601.148939388695
F12989,small,31201.67095885367,4334.086666794399
F12990,small,20497.049214633225,16847.53774565198
F12991,small,13535.610871977062,58776.81894084033
F12992,small,16529.287774347715,42027.770554200084
F12993,small,18022.783040767838,49077.76449828342
F12994,small,44570.30078527983,27583.779490262958
F12995,small,38014.2556041079,21882.139452225998
F12996,small,30010.23775119768,31546.505142684702
F12997,small,34500.755332214394,38850.078235143956
F12998,small,27238.167025775827,18164.849973233653
F12999,small,13701.530089557156,31900.447845225022
F13000,small,18948.19378457087,41337.3318056279
F13001,small,36178.66800249923,45103.565988012895
F13002,small,31035.62854094006,5912.143105448646
F13003,small,15989.082072056413,52684.05303731118
F13004,small,16555.555916403762,38779.08678700939
F13005,small,36000.127599455875,48595.05360093035
F13006,small,14948.330222220498,33758.647693865074
F13007,small,8821.969540138354,29673.515969998058
F13008,small,13540.190563058644,50068.47699528342
F13009,small,27249.53198328202,26536.43461566869
F13010,small,5481.013239582151,37954.68240570523
F13011,small,33800.18696707852,46445.327241048224
F13012,small,5443.1782096192355,50172.86121112323
F13013,small,31971.12076113487,6044.407059610642
F13014,small,32047.440322809725,10827.188250277864
F13015,small,15128.850572387864,35067.14605565539
F13016,small,20902.699751306533,40615.51864237717
F13017,small,36547.35736534278,36029.80273631881
F13018,small,27022.87763131606,7033.386849883462
F13019,small,27756.649913355275,42855.86645245597
F13020,small,15803.5496451481,58103.024407007244
F13021,small,21398.579311356276,24599.849259025395
F13022,small,33965.69379312931,54354.780867526315
F13023,small,9956.658077538044,45033.95630073819
F13024,small,39040.07038910808,23639.162810586273
F13025,small,43162.99639267796,36590.70062389481
F13026,small,29767.156996483583,11733.869416191976
F13027,small,32507.627724241574,38524.939072737856
F13028,small,21476.509683814314,42709.54415819744
F13029,small,34159.24613295563,21857.01340471754
F13030,small,42772.722503818004,34559.27635361499
F13031,small,8411.855896797624,51678.67758449826
F13032,small,49306.4703338864,22771.893470129955
F13033,small,38879.996874210694,20842.807840540565
F13034,small,20175.1855934799,47142.40759116311
F13035,small,27442.267361759423,35361.01908384837
F13036,small,23993.282969359945,46433.41029049921
F13037,small,2205.133179487455,27487.288108596433
F13038,small,30581.592742470115,45818.65104308611
F13039,small,32088.57029832315,20360.296576974015
F13040,small,28539.27728581866,31361.77507710273
F13041,small,26367.831867730652,15436.905105050277
F13042,small,18229.858065648306,43916.75483949435
F13043,small,32179.878665653236,26533.122259416257
F13044,small,15359.722749774266,51225.87093185702
F13045,small,19773.53936209355,57668.46567527315
F13046,small,25409.73218830401,24088.552783956322
F13047,small,20226.59369555849,17761.452932646363
F13048,small,29049.08195340833,26919.546782627356
F13049,small,2078.9389085529738,43230.32775205924
F13050,small,18157.75729761356,51959.28564935171
F13051,small,31226.802680279914,40061.067498681456
F13052,small,19854.445457074227,47015.98957502774
F13053,small,33042.75177269922,44002.67665013107
F13054,small,46113.3825966353,25892.24036801135
F13055,small,14507.738054954201,38487.14158315981
F13056,small,41267.42697756623,21922.88015994662
F13057,small,15392.915510451427,42456.86571499754
F13058,small,39079.749024901714,5954.496301481374
F13059,small,12228.04089444405,52177.77552780127
F13060,small,34449.110993867784,50808.78139059223
F13061,small,5034.440553467159,33380.75872415706
F13062,small,22533.969998959077,38031.28536699915
F13063,small,28468.76445907638,16862.563037290172
F13064,small,36772.58923548788,50644.00528597162
F13065,small,28765.549494989627,24366.352947091294
F13066,small,29201.61782784307,45415.96163528406
F13067,small,32026.623698004198,13107.710368136128
F13068,small,33922.17435789873,55722.66171022041
F13069,small,27211.53433682163,52389.818017888734
F13070,small,19544.875590075615,26052.5524972258
F13071,small,10649.037672947961,43087.4173795581
F13072,small,19509.697076125645,22209.171144181822
F13073,small,24573.671639838656,28580.42875154983
F13074,small,6372.060827707533,45091.37395791059
F13075,small,37045.04798973842,5044.666590233488
F13076,small,10818.31256111133,38045.58262795162
F13077,small,35041.024348902334,51259.31150934891
F13078,small,34329.979793605686,7359.147360513567
F13079,small,6296.122901175855,40996.69949088586
F13080,small,39162.3084838869,23893.198119994297
F13081,small,32317.259273930944,34231.88135874272
F13082,small,20198.38159450874,34592.63819132024
F13083,small,24640.102309872684,53791.13728000082
F13084,small,37026.711916208085,51069.3262724602
F13085,small,4655.621237109321,47743.44546126333
F13086,small,25700.944290346102,47295.365725559706
F13087,small,4270.916298073629,36399.8989069929
F13088,small,32236.159739178875,43387.821760857456
F13089,small,4436.976606464827,34282.496108790874
F13090,small,12629.354716202342,33553.74249652274
F13091,small,38714.5678299452,28594.88831663573
F13092,small,28760.84878637409,17598.20319817981
F13093,small,31760.376502763575,20007.778581168666
F13094,small,30204.021465079968,50349.13140724886
F13095,small,29121.073885494203,45646.05231684024
F13096,small,6279.771013947719,49124.29707873508
F13097,small,25510.83556733463,28412.093392322906
F13098,small,26837.947208824706,57014.35047489118
F13099,small,7615.292274535667,47586.830349373224
F13100,small,11365.320859670772,31074.18793837477
F13101,small,4364.884267341626,47567.29931828672
F13102,small,21272.76427770506,44497.4568913614
F13103,small,10306.620944621414,31796.64117864798
F13104,small,8797.986458225125,40805.586051151964
F13105,small,25353.758459569974,43630.54203043431
F13106,small,39133.83363098476,37368.03242843185
F13107,small,22084.45258247163,5975.307023457511
F13108,small,24529.620303824562,52887.42890650686
F13109,small,24939.55417880171,38229.859723435075
F13110,small,20790.75723480046,40448.69226206573
F13111,small,20624.715963411865,15437.827919841577
F13112,small,11216.88700475043,47510.11336669177
F13113,small,33563.14588296561,30893.08904217047
F13114,small,26790.590740833613,25418.57550927058
F13115,small,31252.66601010831,29597.765935995118
F13116,small,34561.78806596331,48997.66747069675
F13117,small,26405.866254307097,10089.11792821391
F13118,small,25415.509622605958,50642.71297301795
F13119,small,29669.88245611283,7404.154176114031
F13120,small,9702.051840372902,50478.044521690725
F13121,small,20155.08786586499,13524.474035916268
F13122,small,24297.030818403196,39536.9937429765
F13123,small,16478.597651327003,35159.19491619723
F13124,small,27458.00878049294,10036.490896196248
F13125,small,4278.47758953134,46503.675933166625
F13126,small,31029.11218581438,18848.648759690655
F13127,small,16466.144581627035,53032.3250855479
F13128,small,32193.0429337883,47479.935357508664
F13129,small,6962.883573522722,45826.90268193921
F13130,small,9162.029463222525,28469.840340034854
F13131,small,41804.87654101555,37255.469685095966
F13132,small,34892.30985807288,32227.685448548356
F13133,small,29991.564034170024,44803.17069438474
F13134,small,27645.056903759465,43173.903470391575
F13135,small,34138.42687165425,38525.5680097617
F13136,small,32118.42992165852,30612.786225701962
F13137,small,12258.393325751853,49860.03626544347
F13138,small,6433.828127958975,30224.735474004883
F13139,small,29907.279779929162,7894.455276506508
F13140,small,23104.245347872053,6832.424530700689
F13141,small,20373.291787840844,26244.422562902677
F13142,small,38407.15460387872,20534.564031820326
F13143,small,23090.31390426464,27185.372972272573
F13144,small,30843.113213727698,6215.753860069819
F13145,small,32232.25325055722,54467.462727118516
F13146,small,24955.252610887586,29801.54291466069
F13147,small,5585.626707176413,35544.379187772225
F13148,small,5419.116972116254,41747.73707628565
F13149,small,11458.161933295381,42107.33534140278
F13150,small,5795.4337618212185,48941.72097622961
F13151,small,42023.99505056421,31261.525676369372
F13152,small,22214.373893996373,55353.65020439768
F13153,small,21217.78646306974,58656.01370373661
F13154,small,14525.945781904116,55820.05508035873
F13155,small,32031.30362760382,55096.829393998356
F13156,small,41492.83850703494,28172.58713570601
F13157,small,26060.63651645188,15788.549803969972
F13158,small,42135.98427872546,37839.716682027574
F13159,small,27215.932580044715,20659.304509448244
F13160,small,47228.88054482133,22749.554821138183
F13161,small,17518.774813412092,57894.5508292707
F13162,small,10420.5140082275,34158.044627065516
F13163,small,33728.18875117327,13598.959010552662
F13164,small,27018.088822574053,27578.955592159044
F13165,small,29947.561324028065,16264.326569123483
F13166,small,22608.624762259205,12354.741823805021
F13167,small,6056.263254948633,32945.70687473078
F13168,small,40329.40335377979,35622.26120516303
F13169,small,34262.99572525703,10561.82017577657
F13170,small,30499.369411983946,40718.16702506636
F13171,small,11822.475223938902,31983.27150447254
F13172,small,30669.518313998888,25373.758536222245
F13173,small,41175.452590243294,30425.806498206417
F13174,small,28975.949985627583,37446.479230411605
F13175,small,10527.028792707017,56489.56450565505
F13176,small,22987.8970363949,28919.387110276628
F13177,small,34175.859770922565,22682.92735134533
F13178,small,35377.11008158927,30438.03887285405
F13179,small,30019.61030828171,9418.44302276564
F13180,small,23047.91642785084,44298.21376244241
F13181,small,21966.4108829528,40414.70189658299
F13182,small,30326.157921603095,43513.51788895512
F13183,small,38957.35219878059,45702.96145706574
F13184,small,20268.485409872574,48372.20527411917
F13185,small,32644.293243071683,29416.222614525726
F13186,small,5120.940229559532,36139.32654617814
F13187,small,19883.118878355464,42926.164506173904
F13188,small,19516.12882927253,60195.687878870325
F13189,small,11404.614418475776,36931.395390459256
F13190,small,38969.21941188888,9101.67886270081
F13191,small,20139.214993492744,21429.56384469409
F13192,small,22250.24734863945,57460.98162119658
F13193,small,35694.9042113888,5673.898218472489
F13194,small,30516.761391622615,38343.52064994737
F13195,small,48052.46090793341,34638.82342838042
F13196,small,36751.39056693528,53675.42472883775
F13197,small,5148.430184216339,40137.19363681287
F13198,small,22554.56282035587,6688.885815006667
F13199,small,28607.564878693975,56398.83726704173
F13200,small,47253.38464712514,32104.59719168975
F13201,small,19967.32451238605,40122.520945216165
F13202,small,35422.54262858663,57455.29945657547
F13203,small,25327.251757702154,32533.78909253456
F13204,small,33865.774568301444,7354.589709822165
F13205,small,21990.389212586855,8239.754296254272
F13206,small,32342.47756189907,15645.142755546833
F13207,small,43679.24525982245,41940.171329333454
F13208,small,31721.95039616937,26556.74387636516
F13209,small,22620.84304029419,56247.93668977275
F13210,small,19362.295329642842,38805.09767332118
F13211,small,39396.591989805005,34096.45142513212
F13212,small,16454.59328446372,44067.72723384996
F13213,small,9519.598858083782,56791.04922601453
F13214,small,17160.187492402896,42061.154205678664
F13215,small,32827.12754584285,22400.312121616294
F13216,small,4694.961061433301,43011.671725160515
F13217,small,28937.094568659144,37945.55347706748
F13218,small,24718.806984315815,12094.13235989622
F13219,small,33435.75584092515,39475.324602083616
F13220,small,34250.854122708806,27314.70281714015
F13221,small,24547.455920258453,24047.368934145437
F13222,small,10800.944413552656,54197.66243971554
F13223,small,5081.681937151132,31857.521427260916
F13224,small,18702.1535765226,28789.139309359598
F13225,small,40056.31364201715,23828.145044323246
F13226,small,48842.55640097681,22488.197536901953
F13227,small,23047.148254115407,53835.843385195374
F13228,small,35410.066013260825,33201.74748074487
F13229,small,27717.214459065344,17353.048524470374
F13230,small,3586.5476422550687,34154.04003157541
F13231,small,16206.2519483759,57256.56871911121
F13232,small,34508.2991466269,38468.131374120676
F13233,small,2917.2547694585264,27930.517750108582
F13234,small,26512.618442864863,29383.05351878188
F13235,small,9998.344326181637,43758.66529736985
F13236,small,24836.708980133284,52370.572924625005
F13237,small,31709.141553170663,48286.171797179704
F13238,small,47995.69579123377,25922.220645678557
F13239,small,32581.057495008547,46376.14246025347
F13240,small,8595.833326118609,42819.74823733944
F13241,small,40704.839518002904,28486.407226263676
F13242,small,13267.292875834608,56671.79940799697
F13243,small,38264.92164915279,25555.042718496712
F13244,small,18813.18848507524,35142.68665171939
F13245,small,6821.574308420427,34562.8248217368
